r_value,mZp_GeV,xsecXBR_pb
0.6666666666666666,2815.789473684211,0.021090881710223424
0.6666666666666666,2816.632515943332,0.020992063810644696
0.6666666666666666,2819.9962756819323,0.020336240846866725
0.6666666666666666,2820.4750049356353,0.01970090675753665
0.6666666666666666,2820.9537341893374,0.01908542144006686
0.6666666666666666,2821.43246344304,0.01848916478961645
0.6666666666666666,2822.2478870042833,0.017911536074332303
0.6666666666666666,2824.561403508772,0.017498308902736855
0.6666666666666666,2825.4142698888345,0.017351953330108378
0.6666666666666666,2828.214424859053,0.016809852774253637
0.6666666666666666,2828.9868836789,0.016284688237477973
0.6666666666666666,2829.2979462561543,0.015775930613623614
0.6666666666666666,2829.6090088334086,0.01528306732658768
0.6666666666666666,2829.9188907271787,0.0148056018138991
0.6666666666666666,2830.100294166952,0.014343053026429043
0.6666666666666666,2830.2816976067265,0.013894954943731374
0.6666666666666666,2830.4631010465005,0.013460856104524415
0.6666666666666666,2831.4318626189424,0.013040319151841302
0.6666666666666666,2833.3333333333335,0.012809762897347723
0.6666666666666666,2834.884429306361,0.012632920392390395
0.6666666666666666,2836.6147169878222,0.012238249369681924
0.6666666666666666,2836.747773928202,0.011855908450490893
0.6666666666666666,2836.880830868582,0.01148551242423938
0.6666666666666666,2837.501696326686,0.011126688114894732
0.6666666666666666,2840.816042493494,0.010779074004992725
0.6666666666666666,2842.105263157895,0.010653579625465183
0.6666666666666666,2844.3102606424277,0.0104423198714067
0.6666666666666666,2847.2731215129406,0.010116086432495808
0.6666666666666666,2850.235982383454,0.009800045006276945
0.6666666666666666,2850.877192982456,0.009709424713743718
0.6666666666666666,2852.576288869446,0.00949387717927582
0.6666666666666666,2852.834714092558,0.009197274485723637
0.6666666666666666,2852.954832608028,0.008909938096776107
0.6666666666666666,2854.717684073051,0.008631578519441796
0.6666666666666666,2857.6705458124557,0.008361915304916317
0.6666666666666666,2859.6491228070176,0.008185956458133452
0.6666666666666666,2860.62340755186,0.008100676766028598
0.6666666666666666,2863.022913212932,0.007847599703514606
0.6666666666666666,2863.3363643435773,0.007602429140842625
0.6666666666666666,2863.4269220920805,0.007364918067322966
0.6666666666666666,2863.489592514123,0.007134827189243392
0.6666666666666666,2864.098843081022,0.006911924688779366
0.6666666666666666,2867.416350071156,0.006695985990436289
0.6666666666666666,2868.421052631579,0.0066352075725516655
0.6666666666666666,2870.9136238380056,0.006486793534788508
0.6666666666666666,2874.4108976048556,0.006284136559286965
0.6666666666666666,2875.7482859142087,0.0060878108859147625
0.6666666666666666,2876.8465467111287,0.005897618715476719
0.6666666666666666,2877.1929824561407,0.005878331551698709
0.6666666666666666,2880.3242990216613,0.00571336842831558
0.6666666666666666,2883.8159707174937,0.005534874391254136
0.6666666666666666,2885.964912280702,0.005427803959901252
0.6666666666666666,2887.307642413326,0.005361956770568816
0.6666666666666666,2890.280443628315,0.005194441350806199
0.6666666666666666,2892.454305415921,0.005032159359259993
0.6666666666666666,2894.7368421052633,0.0049286941376893625
0.6666666666666666,2900.7051555274566,0.004874947295931591
0.6666666666666666,2903.5087719298244,0.004849902425390051
0.6666666666666666,2904.077299192469,0.004874947295931586
0.6666666666666666,2907.5807008388283,0.005032159359259993
0.6666666666666666,2909.770966510339,0.005194441350806199
0.6666666666666666,2912.2807017543855,0.005334429265736951
0.6666666666666666,2912.7664613074567,0.005361956770568816
0.6666666666666666,2916.278518960952,0.005534874391254136
0.6666666666666666,2919.790576614448,0.00571336842831558
0.6666666666666666,2921.0526315789475,0.005778906463519607
0.6666666666666666,2923.2968655542804,0.005897618715476719
0.6666666666666666,2924.403885797211,0.0060878108859147625
0.6666666666666666,2924.521160623189,0.006284136559286972
0.6666666666666666,2925.07441057824,0.006486793534788508
0.6666666666666666,2927.7092691231996,0.006695985990436289
0.6666666666666666,2929.8245614035086,0.006848864583315727
0.6666666666666666,2930.6833650337185,0.006911924688779366
0.6666666666666666,2933.657460944237,0.007134827189243392
0.6666666666666666,2936.631556854755,0.007364918067322966
0.6666666666666666,2937.119750276353,0.007602429140842625
0.6666666666666666,2937.4380583790544,0.007847599703514606
0.6666666666666666,2938.5964912280706,0.00796122016717492
0.6666666666666666,2939.898187620299,0.008100676766028598
0.6666666666666666,2942.890163928323,0.008361915304916317
0.6666666666666666,2945.882140236348,0.008631578519441796
0.6666666666666666,2947.3684210526317,0.008758557272397164
0.6666666666666666,2949.1124228462795,0.008909938096776107
0.6666666666666666,2952.67234278082,0.009197274485723637
0.6666666666666666,2956.140350877193,0.00949117043895709
0.6666666666666666,2956.167012071328,0.00949387717927582
0.6666666666666666,2956.410387972392,0.009800045006276945
0.6666666666666666,2956.6537638734562,0.010116086432495813
0.6666666666666666,2956.897139774521,0.0104423198714067
0.6666666666666666,2960.3016037790976,0.010779074004992725
0.6666666666666666,2963.831934291201,0.011126688114894732
0.6666666666666666,2964.369270356423,0.01148551242423938
0.6666666666666666,2964.755535051666,0.011855908450490893
0.6666666666666666,2964.9122807017548,0.012009600237691724
0.6666666666666666,2965.141799746908,0.012238249369681924
0.6666666666666666,2967.9138293290034,0.012632920392390395
0.6666666666666666,2973.393649768997,0.013040319151841302
0.6666666666666666,2973.684210526316,0.01306228408253159
0.6666666666666666,2978.8734702089914,0.013460856104524415
0.6666666666666666,2982.4561403508774,0.013768726162081914
0.6666666666666666,2983.980382518395,0.013894954943731374
0.6666666666666666,2985.728370904466,0.014343053026429043
0.6666666666666666,2982.4561403508774,0.014471201268447092
0.6666666666666666,2974.930297150731,0.0148056018138991
0.6666666666666666,2978.8967696289546,0.015283067326587688
0.6666666666666666,2982.4561403508774,0.0157338014544832
0.6666666666666666,2982.683054960076,0.015762983006855816
0.6666666666666666,,
0.6666666666666666,1608.6657864827337,0.5627196877213153
0.6666666666666666,1608.6657864827337,0.5518926834697374
0.6666666666666666,1608.6657864827337,0.5346507439146106
0.6666666666666666,1608.6657864827337,0.5179474679231213
0.6666666666666666,1608.6657864827337,0.5017660268528826
0.6666666666666666,1608.6657864827337,0.48609011781306305
0.6666666666666666,1608.6657864827337,0.4709039472391296
0.6666666666666666,1608.6657864827337,0.45619221498074586
0.6666666666666666,1608.6657864827337,0.4419400988867866
0.6666666666666666,1608.6657864827334,0.4281332398719396
0.6666666666666666,1608.6657864827337,0.414757727449845
0.6666666666666666,1608.6657864827337,0.40180008571820913
0.6666666666666666,1614.0350877192982,0.3929873153167628
0.6666666666666666,1619.1516948292337,0.3892472597817551
0.6666666666666666,1619.1516948292337,0.3770866025993452
0.6666666666666666,1619.1516948292337,0.36530586224201705
0.6666666666666666,1619.7120962221964,0.35389316954909844
0.6666666666666666,1622.8070175438597,0.34925647639561186
0.6666666666666666,1628.683470304075,0.34283702616996264
0.6666666666666666,1628.683470304075,0.33212629297937474
0.6666666666666666,1628.683470304075,0.3217501788547658
0.6666666666666666,1631.578947368421,0.314089221857679
0.6666666666666666,1632.9015947910407,0.3116982298041143
0.6666666666666666,1640.3508771929824,0.3045943575402919
0.6666666666666666,1643.1354593007532,0.30196031843349325
0.6666666666666666,1649.122807017544,0.29451702043785044
0.6666666666666666,1650.7495135280442,0.29252663374366417
0.6666666666666666,1655.1863588150827,0.28338767124544284
0.6666666666666666,1655.1863588150827,0.27453422338387146
0.6666666666666666,1657.8947368421052,0.26917788086901434
0.6666666666666666,1659.6345896431346,0.26595737026155974
0.6666666666666666,1666.6666666666667,0.2581351380689575
0.6666666666666666,1667.1111888912828,0.25764847065183744
0.6666666666666666,1673.965976908044,0.24959915329267113
0.6666666666666666,1674.211746362102,0.2418013084525718
0.6666666666666666,1675.438596491228,0.24047270362455384
0.6666666666666666,1681.5876840268256,0.2342470797599959
0.6666666666666666,1684.2105263157896,0.23164087281117746
0.6666666666666666,1689.0284169389092,0.2269288562880081
0.6666666666666666,1692.982456140351,0.22313340827447384
0.6666666666666666,1698.125198287242,0.2198392648862289
0.6666666666666666,1701.7543859649122,0.21676892651721116
0.6666666666666666,1706.0439014105173,0.2198392648862289
0.6666666666666666,1710.5263157894738,0.22237324450017618
0.6666666666666666,1717.983752034615,0.2269288562880081
0.6666666666666666,1719.298245614035,0.22770648089570275
0.6666666666666666,1728.0701754385964,0.2329644234018399
0.6666666666666666,1730.1800134949378,0.2342470797599959
0.6666666666666666,1736.842105263158,0.23834377641543872
0.6666666666666666,1742.3762749552618,0.2418013084525718
0.6666666666666666,1745.6140350877192,0.2446699636773506
0.6666666666666666,1750.9774661666102,0.24959915329267113
0.6666666666666666,1754.3859649122808,0.252147944092061
0.6666666666666666,1760.3519920329081,0.25764847065183744
0.6666666666666666,1763.157894736842,0.259326379824179
0.6666666666666666,1771.9298245614036,0.26452876613395876
0.6666666666666666,1774.071784358812,0.26595737026155974
0.6666666666666666,1780.7017543859647,0.2708812769229619
0.6666666666666666,1785.4249332604288,0.27453422338387146
0.6666666666666666,1789.4736842105262,0.2777524680251499
0.6666666666666666,1796.4514199466312,0.28338767124544284
0.6666666666666666,1798.2456140350878,0.28474786067464675
0.6666666666666666,1798.4782401947325,0.28338767124544284
0.6666666666666666,1799.9078788657598,0.27453422338387146
0.6666666666666666,1801.3375175367871,0.26595737026155974
0.6666666666666666,1802.3441553106895,0.25764847065183744
0.6666666666666666,1803.2086979765386,0.24959915329267113
0.6666666666666666,1804.0732406423876,0.2418013084525718
0.6666666666666666,1805.6859760366597,0.2342470797599958
0.6666666666666666,1806.3522714337196,0.2269288562880081
0.6666666666666666,1807.017543859649,0.21984997805364745
0.6666666666666666,1807.018347077274,0.2198392648862289
0.6666666666666666,1808.0246314503686,0.21297116275234781
0.6666666666666666,1808.4271979392847,0.20631763023570882
0.6666666666666666,1808.829764428201,0.19987196386572487
0.6666666666666666,1809.9059667496294,0.19362766959809433
0.6666666666666666,1810.2265287517869,0.1875784562720161
0.6666666666666666,1810.5470907539443,0.18171822927180903
0.6666666666666666,1811.7095316153432,0.17604108438655525
0.6666666666666666,1811.9708616094576,0.17054130186157385
0.6666666666666666,1812.2321916035721,0.16521334063573684
0.6666666666666666,1813.494217197782,0.1600518327588198
0.6666666666666666,1813.7108227751985,0.15505157798326222
0.6666666666666666,1813.927428352615,0.15020753852489013
0.6666666666666666,1815.7894736842104,0.1464920647279235
0.6666666666666666,1816.330022326964,0.14551483398731938
0.6666666666666666,1816.779482173213,0.1409687364449314
0.6666666666666666,1816.9764252783098,0.13656466567946096
0.6666666666666666,1818.1856619860037,0.13229818456540127
0.6666666666666666,1818.7738110869177,0.1281649945995757
0.6666666666666666,1818.9407182347995,0.12416093157037254
0.6666666666666666,1820.1708230554455,0.12028196136227776
0.6666666666666666,1820.8558972215214,0.11652417589148303
0.6666666666666666,1820.9985115052427,0.11288378916846883
0.6666666666666666,1822.3252732851115,0.10935713348359936
0.6666666666666666,1823.0525445252904,0.10594065571188499
0.6666666666666666,1823.1750061322623,0.10263091373318949
0.6666666666666666,1824.561403508772,0.09962533896809701
0.6666666666666666,1824.6613725707746,0.09942457296427408
0.6666666666666666,1825.3821289450332,0.09631840299918837
0.6666666666666666,1825.4879546698653,0.09330927435461664
0.6666666666666666,1827.2281790998518,0.09039415531690745
0.6666666666666666,1830.135506527536,0.08757010888760508
0.6666666666666666,1830.3432395452323,0.08483428982440717
0.6666666666666666,1830.4428434408596,0.08218394177456798
0.6666666666666666,1833.137397711769,0.07961639449785758
0.6666666666666666,1833.2241113727778,0.07712906117627992
0.6666666666666666,1833.3108250337864,0.07471943580783995
0.6666666666666666,1833.3333333333335,0.07469969508790746
0.6666666666666666,1836.155436782966,0.07238509068173248
